game,top_b_champ,jgl_b_champ,mid_b_champ,mid_b_dmgtaken,adc_b_champ,supp_b_champ,supp_b_vs,b_win,top_r_champ,jgl_r_champ,mid_r_champ,mid_r_dmgtaken,adc_r_champ,supp_r_champ,supp_r_vs,r_win
EUW1_6335258675,Sion,Graves,Pantheon,13875.0,Veigar,Blitzcrank,55.0,True,Jayce,FiddleSticks,Ziggs,5619.0,Zeri,Braum,47.0,False
EUW1_6335241499,Akali,Kayn,Ahri,13544.0,Ezreal,Milio,35.0,False,Gragas,FiddleSticks,Irelia,10602.0,Kaisa,Blitzcrank,38.0,True
EUW1_6333859453,Karma,Kindred,Zoe,7940.0,Ezreal,Thresh,8.0,False,Irelia,Nidalee,Talon,8243.0,Jinx,Blitzcrank,23.0,True
EUW1_6333851250,Olaf,Vi,Viktor,16476.0,Aphelios,Thresh,53.0,False,Jayce,Gragas,Qiyana,13727.0,Jinx,Blitzcrank,43.0,True
EUW1_6333845747,Yuumi,Kayn,Cassiopeia,31599.0,Twitch,Lulu,25.0,False,Karma,Viego,Lissandra,17786.0,Karthus,Senna,40.0,True
EUW1_6333789004,Jayce,Nidalee,Talon,43410.0,Vayne,Maokai,111.0,False,Irelia,MonkeyKing,Sylas,44960.0,Xayah,Rakan,85.0,True
EUW1_6333747223,KSante,JarvanIV,KogMaw,17869.0,Varus,Karma,91.0,True,Gwen,Gragas,Qiyana,22449.0,Caitlyn,Milio,97.0,False
EUW1_6333310857,Malphite,JarvanIV,Ahri,17981.0,Ezreal,Rakan,78.0,True,Sion,Hecarim,Leblanc,20980.0,Zeri,Annie,38.0,False
EUW1_6330696558,Chogath,Sejuani,Syndra,15893.0,Senna,Ezreal,14.0,False,Darius,Amumu,Lux,13415.0,Jinx,Xerath,47.0,True
EUW1_6330676821,Gwen,Poppy,Zoe,9050.0,Xayah,Rakan,46.0,True,Akshan,JarvanIV,AurelionSol,16263.0,Zeri,Milio,51.0,False
EUW1_6330651626,Karma,MonkeyKing,Veigar,30715.0,Sivir,Milio,85.0,True,Yasuo,Gragas,Kayn,46854.0,Darius,Blitzcrank,68.0,False
EUW1_6330638852,Zilean,LeeSin,Katarina,31131.0,Ezreal,Sona,48.0,False,Sion,MasterYi,Zoe,16142.0,Varus,Blitzcrank,46.0,True
EUW1_6330630817,KSante,LeeSin,Orianna,24189.0,Vayne,Senna,88.0,False,DrMundo,Kayn,Veigar,22819.0,Kaisa,Blitzcrank,50.0,True
EUW1_6330615054,Sion,Viego,Cassiopeia,22280.0,Draven,Nautilus,40.0,False,Ornn,JarvanIV,Gragas,36005.0,Kaisa,Blitzcrank,53.0,True
EUW1_6330606756,Sion,Gragas,Yone,25577.0,Ezreal,Karma,47.0,False,Udyr,Lillia,Tristana,21381.0,Xayah,Blitzcrank,67.0,True
EUW1_6330172765,Renekton,Gragas,Aatrox,26799.0,Zeri,Annie,55.0,False,Shen,Ivern,Sylas,37100.0,Irelia,Nautilus,64.0,True
EUW1_6330099539,Sion,Belveth,Cassiopeia,15630.0,Irelia,Karma,58.0,True,Jayce,Gragas,Qiyana,14091.0,Varus,Annie,60.0,False
EUW1_6329830030,Nasus,MonkeyKing,Syndra,26134.0,Xayah,Rakan,65.0,False,Poppy,Gragas,Irelia,50623.0,Kaisa,Sona,75.0,True
EUW1_6329771474,Teemo,Pantheon,Leblanc,25544.0,Varus,Nautilus,69.0,False,Kled,Kayn,Lissandra,25705.0,Aphelios,Thresh,64.0,True
EUW1_6329089089,Akali,Ekko,Qiyana,35251.0,MissFortune,Thresh,82.0,False,Vladimir,MonkeyKing,Poppy,43960.0,Jhin,Senna,110.0,True
EUW1_6329078293,Fiora,Elise,Kassadin,23242.0,Xayah,Rakan,62.0,True,Darius,Sejuani,Veigar,16604.0,Draven,Alistar,60.0,False
EUW1_6329084523,Janna,Mordekaiser,Blitzcrank,2120.0,Qiyana,Jinx,0.0,False,Olaf,Sylas,Darius,2508.0,Kalista,Annie,2.0,True
EUW1_6329070974,Gwen,MasterYi,Tristana,20874.0,Senna,Neeko,28.0,False,Sion,Graves,Ahri,22623.0,Olaf,Annie,47.0,True
EUW1_6329061141,Kennen,LeeSin,Malphite,24435.0,Ashe,Annie,70.0,True,Olaf,Evelynn,Anivia,33190.0,Samira,Thresh,76.0,False
EUW1_6329059168,Yorick,Mordekaiser,Taliyah,49.0,MissFortune,Annie,0.0,True,Olaf,Viego,Syndra,41.0,Ezreal,Milio,1.0,False
EUW1_6329045290,Qiyana,FiddleSticks,KSante,29372.0,Xayah,Thresh,75.0,False,Yorick,Nidalee,Orianna,14550.0,Ashe,Sett,85.0,True
EUW1_6329029488,Sion,JarvanIV,Syndra,21669.0,Zeri,Lulu,76.0,False,Malphite,LeeSin,KogMaw,11125.0,Ezreal,Annie,63.0,True
EUW1_6328065559,Olaf,Vi,Cassiopeia,23826.0,Jinx,Taliyah,44.0,True,Sett,Gragas,Xerath,14344.0,Vayne,Lulu,24.0,False
EUW1_6327374009,Darius,JarvanIV,Galio,28245.0,Xayah,Blitzcrank,55.0,True,Jayce,MasterYi,Gragas,31631.0,Lucian,Nami,51.0,False
EUW1_6327354167,KSante,Diana,Yasuo,14252.0,Xayah,Nautilus,23.0,False,Olaf,MonkeyKing,Ahri,11981.0,Jinx,Thresh,22.0,True
EUW1_6346507239,Riven,Hecarim,Zeri,17179.0,Heimerdinger,Lulu,69.0,False,Kennen,MonkeyKing,Akshan,15910.0,Jinx,Zilean,104.0,True
EUW1_6346439425,Akali,LeeSin,Lissandra,20056.0,Xayah,Alistar,33.0,False,Darius,Evelynn,Viktor,13262.0,Zeri,Nautilus,52.0,True
EUW1_6346378859,Akali,Vi,Kassadin,35672.0,Zeri,Rakan,80.0,True,Olaf,MasterYi,Leblanc,24951.0,Ezreal,Annie,73.0,False
EUW1_6346311984,Pantheon,Hecarim,Orianna,20337.0,Seraphine,Senna,21.0,False,Riven,Evelynn,Swain,23897.0,Aphelios,Nautilus,42.0,True
EUW1_6346251764,Kennen,Zac,Tristana,15128.0,Ezreal,Karma,86.0,True,Akali,Belveth,Talon,23195.0,Zeri,Leona,80.0,False
EUW1_6346170926,KSante,Rengar,Orianna,27381.0,Jinx,Braum,68.0,False,Kennen,Hecarim,Ahri,22246.0,Draven,Nautilus,81.0,True
EUW1_6346125639,Vayne,Evelynn,Zoe,18509.0,Jinx,Rell,58.0,True,Kennen,JarvanIV,Garen,27036.0,Senna,Chogath,33.0,False
EUW1_6346092498,DrMundo,Elise,Zed,14955.0,Aphelios,Thresh,43.0,False,Riven,MonkeyKing,Zoe,9428.0,Jinx,Rakan,38.0,True
EUW1_6346044706,Ornn,Gragas,Pyke,11265.0,Aphelios,Lulu,34.0,False,Akali,Udyr,Tryndamere,16518.0,Jinx,Nautilus,26.0,True
EUW1_6345992836,Malphite,Graves,Sylas,23741.0,Zeri,Rakan,79.0,True,Riven,Gragas,Ahri,15444.0,Xayah,Zilean,50.0,False
EUW1_6345954927,Gragas,Nidalee,MasterYi,23506.0,Xayah,Rakan,67.0,True,Riven,LeeSin,Zeri,26334.0,Syndra,Lulu,58.0,False
EUW1_6345919703,KSante,Kindred,Orianna,26022.0,Kaisa,Janna,85.0,False,Viego,Chogath,Qiyana,29636.0,Jinx,Lulu,105.0,True
EUW1_6345871846,Kled,Evelynn,Zed,21474.0,Ezreal,Bard,112.0,True,Olaf,Vi,Ahri,22735.0,Twitch,Blitzcrank,68.0,False
EUW1_6345839146,Kayn,Sejuani,Ryze,31985.0,Varus,Pyke,106.0,False,Jayce,Sylas,Gwen,28289.0,Kaisa,Rakan,82.0,True
EUW1_6345369281,Riven,LeeSin,Leblanc,6468.0,Aphelios,Lulu,25.0,True,Gragas,Rengar,Anivia,7194.0,Tristana,Nautilus,17.0,False
EUW1_6345294711,Riven,MonkeyKing,Leblanc,19772.0,Xayah,Rakan,66.0,True,Poppy,Graves,Anivia,29915.0,Kaisa,Pantheon,76.0,False
EUW1_6345193084,Yasuo,Talon,Kennen,26775.0,Akali,Rakan,80.0,False,Akshan,Pantheon,Syndra,17210.0,Kaisa,Nautilus,90.0,True
EUW1_6345129574,Lulu,LeeSin,Talon,17769.0,Zeri,Syndra,49.0,False,Singed,Belveth,Anivia,18520.0,Jinx,Thresh,71.0,True
EUW1_6345051272,Illaoi,Vi,Leblanc,19507.0,Samira,Leona,95.0,True,Riven,Sylas,Taliyah,19890.0,Xayah,Nautilus,83.0,False
EUW1_6344979751,KSante,Gragas,Yasuo,14981.0,Xayah,Nautilus,82.0,True,Jayce,MonkeyKing,Zoe,23372.0,Ezreal,Rakan,99.0,False
EUW1_6343387715,Renekton,Ekko,Zed,14254.0,Twitch,Milio,31.0,False,Riven,Karthus,Tristana,18289.0,Jinx,Thresh,50.0,True
EUW1_6343250100,Akali,Karthus,Jayce,25292.0,Jinx,Thresh,68.0,False,Riven,Gragas,Samira,31119.0,Tristana,Pyke,125.0,True
EUW1_6343193062,Yone,Viego,Ahri,8316.0,Ezreal,Senna,40.0,True,Renekton,LeeSin,Karma,12452.0,Kaisa,Pyke,40.0,False
EUW1_6343110412,Riven,Ivern,Akali,36824.0,Draven,Thresh,100.0,False,LeeSin,Jayce,Orianna,17823.0,Zeri,Blitzcrank,81.0,True
EUW1_6343045580,Kaisa,Sejuani,Viktor,16700.0,Renekton,Thresh,106.0,True,Jayce,MonkeyKing,Leblanc,25504.0,Twitch,Rakan,67.0,False
EUW1_6342993689,Kennen,Udyr,LeeSin,28090.0,Twitch,Sona,60.0,True,Renekton,Vi,Gragas,35067.0,Varus,Pantheon,27.0,False
EUW1_6342909804,Riven,Gragas,Qiyana,7586.0,Sivir,Bard,26.0,False,Renekton,Vi,Cassiopeia,7072.0,Xayah,Thresh,29.0,True
EUW1_6342879980,Riven,Gragas,Malphite,7887.0,Zeri,Bard,41.0,True,Mordekaiser,Kindred,Ahri,8746.0,Jinx,Rakan,15.0,False
EUW1_6342840165,Belveth,Rengar,Seraphine,11484.0,Ashe,Milio,41.0,False,Riven,Nidalee,Tryndamere,26629.0,Varus,Thresh,39.0,True
EUW1_6341932217,Riven,Belveth,Chogath,37492.0,Samira,Renata,62.0,False,Poppy,Nidalee,Pyke,19839.0,Gwen,Nunu,34.0,True
EUW1_6341890874,Fiora,LeeSin,Singed,16126.0,Varus,Pyke,32.0,False,Riven,Gragas,Leblanc,9017.0,Jinx,Thresh,36.0,True
EUW1_6341818397,Garen,Vi,Ahri,17839.0,Sivir,Blitzcrank,66.0,False,Akali,Viego,Lissandra,15324.0,Xayah,Milio,50.0,True
EUW1_6341771335,Garen,Elise,Zoe,7545.0,Zeri,Rakan,31.0,True,Riven,Gragas,Yasuo,15553.0,Kaisa,Nautilus,44.0,False
EUW1_6341724664,Riven,Poppy,Viktor,19040.0,Aphelios,Nautilus,47.0,False,Jayce,MonkeyKing,Taliyah,15644.0,Sivir,Bard,62.0,True
EUW1_6341662789,Kennen,MonkeyKing,Leblanc,20847.0,Ashe,Bard,138.0,True,Irelia,Evelynn,Singed,27337.0,Jinx,Renata,57.0,False
EUW1_6341617458,Jax,Ekko,Annie,4500.0,Xayah,Rell,42.0,True,Malphite,Graves,Bard,7637.0,Caitlyn,Cassiopeia,13.0,False
EUW1_6341549886,Jayce,LeeSin,Annie,9854.0,Tristana,Nautilus,62.0,True,Malphite,Sejuani,Orianna,16851.0,Xayah,Milio,47.0,False
EUW1_6341507156,Jayce,Nidalee,Tristana,10832.0,Zeri,Pyke,26.0,False,Sion,Vi,Gragas,14059.0,Jinx,Rell,30.0,True
EUW1_6343359400,Ornn,Elise,Qiyana,19587.0,Xayah,Nautilus,59.0,False,Sett,MonkeyKing,Ahri,21728.0,Zeri,Rakan,77.0,True
EUW1_6343297347,Malphite,Viego,Zoe,10708.0,Xayah,Rakan,44.0,True,Sion,Udyr,Zed,18127.0,Zeri,Heimerdinger,40.0,False
EUW1_6343224680,Singed,Gragas,Zed,33029.0,Varus,Karma,115.0,False,DrMundo,Hecarim,KSante,40507.0,Yasuo,Annie,111.0,True
EUW1_6341831666,Gnar,Elise,Teemo,14914.0,Yasuo,Malphite,45.0,True,Olaf,LeeSin,Viktor,17478.0,Zeri,Milio,55.0,False
EUW1_6341697306,Janna,LeeSin,Leblanc,24998.0,Ziggs,Senna,77.0,True,Malphite,Sylas,Jayce,28137.0,Aphelios,Thresh,96.0,False
EUW1_6341643239,Yone,Viktor,Kayn,40029.0,Aphelios,Rakan,63.0,False,Sylas,Malphite,Kassadin,20965.0,Xayah,Nautilus,48.0,True
EUW1_6341584726,Jax,JarvanIV,Annie,19593.0,Zeri,Nami,42.0,False,Riven,LeeSin,Orianna,12089.0,Xayah,Rakan,83.0,True
EUW1_6340551627,LeeSin,Nunu,Sylas,31416.0,Caitlyn,Heimerdinger,67.0,False,Jax,Gragas,Ahri,20364.0,Zeri,Rakan,121.0,True
EUW1_6339964967,Kayn,LeeSin,Ahri,25756.0,Zeri,Soraka,74.0,True,Gragas,Khazix,Yasuo,20328.0,Xayah,Milio,84.0,False
EUW1_6339922806,Camille,Belveth,Galio,23251.0,Aphelios,Sona,74.0,False,Ornn,Gragas,Yasuo,10226.0,Jinx,Lulu,78.0,True
EUW1_6338975939,Jax,Viego,Gragas,14718.0,Twitch,Velkoz,51.0,True,Irelia,MonkeyKing,AurelionSol,11060.0,Draven,Blitzcrank,40.0,False
EUW1_6338902537,Kayn,Ivern,Irelia,29962.0,Jinx,Leona,104.0,False,Gnar,Gragas,Yasuo,26735.0,Zeri,Blitzcrank,77.0,True
EUW1_6338451123,Riven,LeeSin,Akali,16546.0,Jinx,Thresh,50.0,True,Olaf,Gragas,Nunu,21514.0,Aphelios,Braum,64.0,False
EUW1_6337850322,Jax,Maokai,Ahri,40843.0,Jinx,Rell,121.0,False,Kennen,Gragas,Talon,35615.0,Zeri,Karma,105.0,True
EUW1_6337786036,Gnar,Rumble,KSante,20824.0,Aphelios,Thresh,70.0,False,Fiora,Gragas,Yasuo,13641.0,Zeri,Annie,44.0,True
EUW1_6336190194,Jax,Elise,Zed,14828.0,Sivir,Annie,55.0,True,Riven,LeeSin,Samira,13829.0,Veigar,Alistar,38.0,False
EUW1_6336123384,Blitzcrank,MonkeyKing,Katarina,22217.0,Kaisa,Kennen,25.0,False,Malphite,Gragas,Yasuo,19562.0,Jinx,Milio,35.0,True
EUW1_6336052120,Teemo,Gragas,Zed,25992.0,Aphelios,Annie,88.0,True,KSante,LeeSin,Akali,31863.0,Ezreal,Rakan,116.0,False
EUW1_6335993960,Shen,Gwen,Ashe,7711.0,Taliyah,Milio,49.0,False,Sett,MonkeyKing,Anivia,11065.0,Tristana,Rakan,72.0,True
EUW1_6335923167,Garen,FiddleSticks,Jayce,12663.0,Jinx,Rakan,69.0,True,Kled,Elise,Irelia,28018.0,Sivir,Senna,16.0,False
EUW1_6334308326,Jayce,Gragas,Sylas,12541.0,Rengar,Nautilus,26.0,True,Riven,Hecarim,Kassadin,10344.0,Seraphine,Rakan,11.0,False
EUW1_6334274811,Vayne,Rengar,AurelionSol,10424.0,Jinx,Milio,30.0,False,KSante,Gragas,Riven,11253.0,Varus,Sona,33.0,True
EUW1_6334231853,Akshan,Vi,Katarina,24388.0,Jinx,Rakan,84.0,False,Malphite,MonkeyKing,Syndra,10789.0,Zeri,Annie,40.0,True
EUW1_6334183721,Belveth,Gragas,Zoe,24439.0,Ezreal,Rakan,119.0,True,Jax,Udyr,Lux,18828.0,Zeri,Senna,94.0,False
EUW1_6334139848,Gnar,Viego,Orianna,16512.0,Draven,Nautilus,80.0,True,Renekton,MonkeyKing,Syndra,18646.0,Varus,Renata,110.0,False
EUW1_6334115512,KSante,Evelynn,Talon,17463.0,Jinx,Annie,51.0,True,Gnar,MasterYi,Viktor,12989.0,Zeri,Milio,36.0,False
EUW1_6320501779,Irelia,LeeSin,Veigar,9043.0,Draven,Braum,39.0,True,Yone,MonkeyKing,Cassiopeia,7737.0,Jinx,Nautilus,32.0,False
EUW1_6320461624,Karma,MonkeyKing,Vladimir,29949.0,Jinx,Lulu,49.0,False,Akshan,LeeSin,Sylas,33620.0,Aphelios,Sona,41.0,True
EUW1_6319527110,Jax,Nidalee,Ezreal,15426.0,Twitch,Yuumi,29.0,False,Illaoi,LeeSin,Viktor,12368.0,Samira,Rell,49.0,True
EUW1_6319483892,Malphite,Diana,Zed,16176.0,Nilah,Sona,64.0,True,Jax,LeeSin,Cassiopeia,21129.0,Draven,Lulu,63.0,False
EUW1_6319445917,Kled,LeeSin,Cassiopeia,11770.0,Xayah,Rakan,33.0,True,Sion,JarvanIV,Viktor,8649.0,MissFortune,Senna,12.0,False
EUW1_6319195816,Gnar,Kayn,Anivia,15324.0,Twitch,Lulu,22.0,False,Ornn,LeeSin,Vladimir,18963.0,Xayah,Pyke,40.0,True
EUW1_6319160887,Olaf,FiddleSticks,Akshan,14464.0,Varus,Annie,48.0,False,Irelia,LeeSin,Viktor,15768.0,Ezreal,Karma,49.0,True
EUW1_6319124653,Olaf,Viego,Lissandra,25049.0,Caitlyn,Lux,81.0,False,Kled,LeeSin,Orianna,21822.0,MissFortune,Soraka,69.0,True
EUW1_6319092059,Belveth,JarvanIV,Ekko,15520.0,Tristana,Amumu,44.0,False,Mordekaiser,LeeSin,Ahri,14070.0,Kaisa,Braum,38.0,True
EUW1_6319075657,Jayce,LeeSin,Vex,3854.0,Tristana,Yuumi,17.0,True,Kled,Viego,Akali,10948.0,Varus,Nautilus,15.0,False
EUW1_6344246735,Gragas,Hecarim,Ekko,28879.0,Jinx,Milio,78.0,False,Akshan,Mordekaiser,Qiyana,24296.0,Twitch,Pyke,102.0,True
EUW1_6344191718,Irelia,Hecarim,Malzahar,20252.0,Jinx,Bard,85.0,False,Gwen,Talon,Zed,24596.0,Seraphine,Nautilus,89.0,True
EUW1_6344160620,Jayce,Maokai,Fizz,15853.0,Kaisa,Nautilus,56.0,True,Camille,Viego,Katarina,28192.0,Yasuo,Blitzcrank,52.0,False
EUW1_6344109790,Trundle,Mordekaiser,Zed,14126.0,Kalista,Rakan,30.0,False,Vayne,JarvanIV,Vladimir,16319.0,Xayah,Yuumi,25.0,True
EUW1_6344059978,Gwen,Nidalee,Vayne,13522.0,Jinx,Blitzcrank,38.0,True,Akshan,Graves,Chogath,23307.0,Twitch,Milio,40.0,False
EUW1_6343989177,Chogath,Trundle,Viktor,18731.0,Jinx,Annie,80.0,True,Fiora,MonkeyKing,Kennen,22605.0,Xayah,Rakan,103.0,False
EUW1_6343928395,Shen,Viego,Syndra,6139.0,Sivir,Milio,33.0,False,Fiora,LeeSin,Ahri,10405.0,Xayah,Blitzcrank,37.0,True
EUW1_6343885615,Irelia,Udyr,Rakan,9153.0,Xayah,Lux,22.0,True,Camille,JarvanIV,Gragas,18807.0,Jinx,Milio,29.0,False
EUW1_6343701855,Akshan,Gragas,Malzahar,13824.0,Xayah,Rakan,104.0,True,Fiora,Belveth,Ahri,13845.0,Senna,Chogath,20.0,False
EUW1_6343579854,Vayne,Gragas,Tryndamere,36281.0,Draven,Rakan,77.0,True,Jayce,Karthus,Viktor,18661.0,Jinx,TahmKench,65.0,False
EUW1_6343488630,Akali,MonkeyKing,Akshan,29474.0,Xayah,Sejuani,96.0,True,Camille,Rumble,Ahri,30110.0,Zeri,Rakan,77.0,False
EUW1_6341769132,Warwick,Hecarim,Yasuo,31146.0,Aphelios,Thresh,104.0,False,Akshan,Vi,Zoe,22699.0,Lucian,Nami,95.0,True
EUW1_6339939336,Fiora,Gragas,Tristana,16986.0,Jinx,Milio,50.0,False,Darius,Graves,Akshan,14794.0,Zeri,Annie,52.0,True
EUW1_6337793589,Aatrox,MasterYi,Malphite,16141.0,Zeri,Milio,47.0,False,Camille,Ekko,Qiyana,15470.0,Vayne,Blitzcrank,53.0,True
EUW1_6337445660,Vayne,Volibear,Viktor,24868.0,Jinx,Thresh,81.0,False,Akshan,Gragas,KSante,36888.0,Draven,Bard,133.0,True
EUW1_6317028001,Pantheon,LeeSin,Zoe,20428.0,Kalista,Rakan,83.0,False,Akshan,Thresh,Annie,28337.0,Samira,Nunu,30.0,True
EUW1_6316964193,Kayle,Rengar,Zoe,9863.0,Varus,Rakan,69.0,True,Poppy,LeeSin,Sylas,16470.0,Ezreal,Velkoz,39.0,False
EUW1_6316905306,Gangplank,Gragas,Pantheon,23087.0,Samira,Nautilus,70.0,True,Camille,Graves,Xerath,15823.0,Jhin,Senna,62.0,False
EUW1_6316857450,Camille,Viego,Syndra,12791.0,Xayah,Rakan,46.0,True,Riven,JarvanIV,Ahri,14917.0,Ezreal,Pantheon,25.0,False
EUW1_6316810680,Camille,Belveth,Leblanc,24087.0,Xayah,Annie,76.0,True,Pantheon,Gragas,Tristana,23710.0,Xerath,Pyke,80.0,False
EUW1_6316768581,Olaf,Gragas,Taliyah,16699.0,Sivir,Sett,49.0,False,Akshan,Viego,Xerath,9054.0,Aphelios,Thresh,42.0,True
EUW1_6316714694,Kled,Zac,Syndra,17638.0,Zeri,Bard,85.0,True,Gwen,Kindred,Sion,42436.0,Ezreal,Karma,81.0,False
EUW1_6315778725,Jax,Zac,Tristana,19914.0,Seraphine,Ashe,67.0,False,Jayce,Ekko,Viego,22086.0,Zeri,Lulu,57.0,True
EUW1_6315706112,Illaoi,Udyr,Akshan,11014.0,Zeri,Annie,36.0,True,Kennen,Viego,Syndra,10916.0,Aphelios,Thresh,38.0,False
EUW1_6315648039,Sion,Kayn,Ekko,18478.0,Xayah,Nami,46.0,False,Camille,Vi,Leblanc,12141.0,Draven,Thresh,42.0,True
EUW1_6315599888,Zeri,Lillia,Zed,10841.0,Draven,Nautilus,44.0,False,KSante,Gragas,Yone,10549.0,Aphelios,Braum,43.0,True
EUW1_6315552204,Samira,Udyr,Akshan,9309.0,Zeri,Yuumi,29.0,True,Fiora,Sylas,Anivia,18890.0,Sivir,Lulu,38.0,False
EUW1_6313733792,Yasuo,LeeSin,Xerath,11064.0,Kaisa,Blitzcrank,37.0,False,Jax,Viego,Leblanc,14347.0,Jinx,Thresh,70.0,True
EUW1_6313693490,Jax,Sylas,Akshan,28784.0,Xayah,Annie,103.0,True,Rammus,JarvanIV,Ziggs,25321.0,Sivir,Lulu,89.0,False
EUW1_6313561276,Karma,Kayn,Jayce,20237.0,Caitlyn,Lux,53.0,False,Camille,Gragas,Veigar,15266.0,Aphelios,Thresh,56.0,True
EUW1_6311862334,Fiora,Kayn,Taliyah,4696.0,Aphelios,Thresh,21.0,False,Camille,Viego,Orianna,7055.0,Nilah,Nautilus,25.0,True
EUW1_6311798130,Zeri,Viego,Sion,48981.0,Karthus,Senna,56.0,True,KSante,MonkeyKing,Leblanc,27943.0,Nilah,Heimerdinger,63.0,False
EUW1_6311726408,Ornn,Nidalee,Renekton,27868.0,Aphelios,Nautilus,65.0,False,Kayle,Viego,Katarina,22069.0,Tristana,Thresh,69.0,True
EUW1_6311683883,Gwen,Viego,Karma,11367.0,Xayah,Yuumi,33.0,False,Riven,Annie,Kayn,18862.0,Zeri,Taric,61.0,True
EUW1_6311597679,Gangplank,JarvanIV,Ahri,25853.0,Kaisa,Lulu,103.0,False,Riven,Rengar,AurelionSol,30743.0,Xayah,Alistar,61.0,True
EUW1_6311542842,Gangplank,Nunu,Syndra,17520.0,Caitlyn,MissFortune,78.0,False,Akshan,Karthus,Pantheon,16410.0,Xayah,Nautilus,73.0,True
EUW1_6311494901,Camille,Gragas,Zac,31215.0,Yasuo,MissFortune,103.0,False,Jayce,Viego,Annie,16722.0,Seraphine,Alistar,39.0,True
EUW1_6311442079,Riven,MonkeyKing,Kled,40781.0,Ezreal,Rakan,66.0,False,Taric,Elise,Irelia,29678.0,Jinx,Annie,56.0,True
EUW1_6311393429,Sion,Vi,Leblanc,8155.0,Zeri,Pyke,40.0,True,Camille,LeeSin,Veigar,10342.0,Xayah,Yuumi,23.0,False
EUW1_6311325367,Warwick,Kayn,Talon,26706.0,Ezreal,Bard,129.0,True,Tristana,JarvanIV,Syndra,27412.0,Aphelios,Renata,78.0,False
EUW1_6341111512,Kled,Gragas,Annie,25586.0,Sivir,Janna,93.0,True,Ezreal,XinZhao,Ryze,34397.0,Jax,Pantheon,66.0,False
EUW1_6341101797,Kennen,JarvanIV,Irelia,18906.0,Jinx,Sona,28.0,False,Camille,LeeSin,Nunu,18507.0,Ashe,Twitch,44.0,True
EUW1_6341091941,Camille,Gragas,Yone,31307.0,Nasus,Senna,60.0,True,Fiora,Udyr,Malphite,32573.0,Ezreal,Twitch,90.0,False
EUW1_6341083837,Riven,Graves,Orianna,6654.0,Jinx,Sona,23.0,False,KSante,Kindred,Malphite,7415.0,Twitch,Lulu,37.0,True
EUW1_6341075020,Camille,Gragas,Malzahar,6180.0,Xayah,Janna,65.0,True,Riven,MonkeyKing,Malphite,15545.0,Ashe,Lux,29.0,False
EUW1_6341059840,Zac,Graves,Singed,44951.0,Aphelios,Lulu,93.0,False,Malphite,Khazix,Orianna,19401.0,Jinx,Sona,69.0,True
EUW1_6341038386,Akali,Sion,FiddleSticks,36603.0,Caitlyn,Alistar,72.0,True,Yone,LeeSin,Orianna,16888.0,Samira,Zac,35.0,False
EUW1_6339630154,KSante,Graves,Katarina,16195.0,KogMaw,Lulu,65.0,True,Olaf,Gragas,Talon,17719.0,Jinx,Milio,52.0,False
EUW1_6339625956,Irelia,Ekko,Kled,35695.0,KogMaw,Milio,51.0,False,Fiora,Gragas,Sylas,23419.0,Caitlyn,Karma,49.0,True
EUW1_6339616078,KSante,Gragas,Yone,13244.0,Zeri,Lulu,42.0,False,Riven,Khazix,Anivia,14291.0,Jinx,Thresh,54.0,True
EUW1_6339607185,KSante,Viego,Yone,18941.0,Veigar,Nautilus,30.0,False,Olaf,Gragas,Annie,9195.0,Tristana,Nami,34.0,True
EUW1_6339605094,Singed,LeeSin,Yasuo,8826.0,Zeri,Sona,20.0,False,Riven,Gragas,Zoe,5705.0,Kaisa,Leona,35.0,True
EUW1_6339595996,Gangplank,Gragas,Talon,634.0,Xayah,Nautilus,0.0,False,Gnar,Graves,Annie,721.0,Kaisa,Rakan,1.0,True
EUW1_6339583357,Kennen,Graves,Talon,24893.0,Jinx,Lulu,76.0,True,Darius,LeeSin,Malphite,20496.0,Aphelios,Blitzcrank,74.0,False
EUW1_6339574176,KSante,MonkeyKing,Ahri,16170.0,Draven,Blitzcrank,41.0,False,Gangplank,Gragas,Yone,25258.0,Jinx,Thresh,74.0,True
EUW1_6339563850,Annie,Ekko,Jayce,25322.0,Zeri,Blitzcrank,42.0,False,Sion,LeeSin,Pantheon,26056.0,Seraphine,Karma,52.0,True
EUW1_6339544478,Singed,MonkeyKing,Akali,24407.0,Jinx,Thresh,72.0,True,Riven,Gragas,Galio,23357.0,Twitch,Milio,80.0,False
EUW1_6339505864,Gragas,LeeSin,Yasuo,29053.0,Ashe,Milio,73.0,True,Urgot,Evelynn,Zed,25211.0,Zeri,Nautilus,74.0,False
EUW1_6339475773,Zed,Gragas,Ekko,23264.0,Tristana,Annie,71.0,False,Singed,LeeSin,Akali,17574.0,Xayah,Thresh,71.0,True
EUW1_6339392055,Yasuo,Gragas,Yone,20021.0,Vayne,Nautilus,46.0,True,Gwen,LeeSin,Leblanc,14950.0,Caitlyn,Senna,76.0,False
EUW1_6339357149,Fiora,Graves,Sylas,13604.0,Jinx,Karma,20.0,False,Garen,Gragas,Yasuo,10309.0,Karthus,Lux,37.0,True
EUW1_6339293129,Jax,Gragas,Leblanc,13488.0,Zeri,Zilean,83.0,False,Ornn,LeeSin,Vex,14094.0,Jinx,Milio,27.0,True
EUW1_6339226909,Jayce,Viego,Akali,22020.0,Ezreal,Twitch,60.0,False,KSante,Graves,Sylas,31931.0,Ashe,Leona,77.0,True
